"Project Number","File Number","Condo Name","County","Street City State Zip","Units","Recorded Date","Primary Status","Secondary Status","Managing Entity Number","Managing Entity Name","Managing Entity Route","Managing Entity Street","Managing Entity City","Managing Entity State","Managing Entity Zip"
"PR1U023371","66298","VISCAYA I, A CONDO","Flagler","VISCAYA DRIVE, PALM COAST, FL 32151","24","09/10/1996","Approved","Recorded","MA00021712","VISCAYA CONDO ASSN INC","C/O SOUTHERN STATES MANAGEMENT GROUP INC","785 W GRANADA BOULEVARD","ORMOND BEACH","FL","32174"
"PR1V007257","67248","SURF VILLAS CONDO","Duval","6601 SOUTHPOINT DR N, JACKSONVILLE, FL 32216-6184","28","01/28/1983","Approved","Recorded","MA00005967","SURF VILLAS CONDO ASSN INC","C/O MAY MANAGEMENT","5455 A1A SOUTH","ST. AUGUSTINE","FL","32080"
"PR1V007761","67266","FRANCES COURT CONDO","Duval","2545 OAK ST, JACKSONVILLE, FL 32204-4539","18","09/30/1982","Approved","Recorded","MA00014604","FRANCES COURT CONDO ASSN","","786 BLANDING BLVD","ORANGE PARK","FL","32065"
"PR1S022760","64457","HOLIDAY ISLE TOWERS, A CONDO","Okaloosa","GULF SHORE DRIVE, DESTIN, FL 32541","37","02/07/1996","Approved","Recorded","MA00021097","HOLIDAY ISLE TOWERS CONDO OWNER'S ASSOC.INC.","","770 GULFSHORE DR.","DESTIN","FL","32541"
"PR1S026070","65356","TWIN PALMS RESORT, A CONDO, THE","Bay","10601 FRONT BEACH RD, PANAMA CITY, FL 32408","90","10/23/2003","Approved","Recorded","MA00024458","TWIN PALMS RESORT CONDO ASSN INC","","10519 FRONT BEACH ROAD, SUITE 118","PANAMA CITY BEACH","FL","32407"
"PR1S026085","65360","LAPLAYA AT PERDIDO, A CONDO","Escambia","13555 SANDY KEY DRIVE, PENSACOLA, FL 32507","36","07/22/2003","Approved","Recorded","MA00024472","LAPLAYA AT PERDIDO OWNERS' ASSOC., INC.","C/O CATHI OURSLER, CMCA","PO BOX 3864","GULF SHORES","AL","36547"
"PR1S026100","65366","SEASIDE AT ANASTASIA, A CONDO","St. Johns","205 ATLANTIS CIRCLE, SAINT AUGUSTINE BEAC, FL 32080","117","06/17/2003","Approved","Recorded","MA00024489","SEASIDE AT ANASTASIA OWNERS ASSN","","205 ATLANTIS CIRCLE","ST. AUGUSTINE","FL","32080-5984"
"PR1S026162","65388","MIRABELLA, A CONDO","Escambia","13937 PERDIDO KEY DRIVE, PENSACOLA, FL 32507","52","10/16/2003","Approved","Recorded","MA00024551","MIRABELLA OWNERS ASSOC., INC.","","500 GRAND BOULEVARD","MIRAMAR BEACH","FL","32550"
"PR1V026829","68464","APARTMENTS AT BRIGHTON PARK CONDO","Alachua","4415 SW 34TH STREET, GAINESVILLE, FL 32608","69","06/10/2003","Approved","Recorded","MA00025228","APARTMENTS AT BRIGHTON PARK COND ASSN INC","","5950 NW 1ST PL","GAINESVILLE","FL","32607"
"PR1X000007","68477","LOT 4 SWEETWATER PINES CONDO","Alachua","5315 NW 20TH WAY, GAINESVILLE, FL 32606-2181","4","08/28/1981","Approved","Recorded","MA00010749","LOT 4 SWEETWATER PINES CONDO ASSN","C/O TOM FORD","P O BOX 357101","GAINESVILLE","FL","32635-7101"
"PR1X000013","68479","LOT 14 SWEETWATER PINES CONDO","Alachua","5321 N.W. 20TH COURT, GAINESVILLE, FL 32606-2179","4","09/23/1981","Approved","Recorded","MA00015320","LOT 14 SWEETWATER PINES CONDO","C/O ALETHEIA CAPITAL, OWNER","12590 NE 111TH AVE","ARCHER","FL","32618"
"PR1S023768","64707","SANTA ROSA TOWERS, A CONDO","Escambia","800 FORT PICKENS ROAD, PENSACOLA BEACH, FL 32561","63","08/27/1998","Approved","Recorded","MA00022065","SANTA ROSA TOWERS HOMEOWNERS ASSN INC","","800 FORT PICKENS ROAD #102","PENSACOLA BEACH","FL","32561"
"PR1S023796","64715","TRANQUILLITY ON THE BEACH, A CONDO","Walton","8600 EAST CO. HIGHWAY 30-A, PANAMA CITY BEACH, FL 32413","20","02/18/1998","Approved","Recorded","MA00022094","TRANQUILLITY ON THE BEACH OWNERS ASN INC","","PO BOX 1779","DESTIN","FL","32540"
"PR1S023805","64716","PALMS, A CONDO, THE","Okaloosa","670 NAUTILUS COURT, FORT WALTON BEACH, FL 32548","23","01/08/1998","Approved","Recorded","MA00022104","PALMS OF OKALOOSA ISLAND OWNERS ASSN INC","C/O SOUTHERN ASSOCIATION MANAGMENT","36468 EMERALD COAST PARKWAY","DESTIN","FL","32541"
"PR1S023811","64719","VERANDA, A CONDO","Okaloosa","462 ABALONE COURT, FORT WALTON BEACH, FL 32548","9","01/03/1997","Approved","Recorded","MA00022110","VERANDA OWNERS ASSN, INC","","130 STAFF DR NE","FORT WALTON BEACH","FL","32548"
"PR1X017948","68724","BREAKERS","St. Johns","645 PONTE VEDRA BLVD, PONTE VEDRA BEACH, FL 32082-9468","12","06/21/1978","Approved","Recorded","MA00008261","BREAKERS ASSN INC","ASSOCIATION MANAGEMENT OF PONTE VEDRA","3201 SAWGRASS VILLAGE CIRCLE","PONTE VEDRA BEACH","FL","32082"
"PR1U012992","65910","ST AUGUSTINE BEACH AND TENNIS CLUB CONDO","St. Johns","OCEAN TRACE RD, ST AUGUSTINE BCH, FL 32084","103","04/30/1976","Approved","Recorded","MA00015671","ST AUGUSTINE BEACH & TENNIS CLUB CONDO ASSN INC","","4 OCEAN TRACE RD","SAINT AUGUSTINE BCH","FL","32084-6979"
"PR1U014316","65934","BAY VILLAS, A CONDO","Okaloosa","MARINA COVE DRIVE, NICEVILLE, FL 32578-3899","18","06/15/1982","Approved","Recorded","MA00002062","BAY VILLAS CONDO ASSN INC","","P.O. BOX 5263","NICEVILLE","FL","32578-5263"
"PR1U014389","65935","SAILMAKER @ SUMMER BEACH CLUB A CONDO","Nassau","5800 AMELIA ISLAND PKWAY, AMELIA ISLAND, FL 32034","75","07/09/1986","Approved","Recorded","MA00006797","SAILMAKER CONDO ASSN INC","","PO BOX: 1987","YULEE","FL","32097-1987"
"PR1S022786","64469","SUMMERWINDS, A CONDO","Bay","6323 THOMAS DR, PANAMA CITY BEACH, FL 32408","72","01/04/1994","Approved","Recorded","MA00021122","SUMMERWINDS OWNERS ASSOC., INC.","","6323 THOMAS DR","PANAMA CITY BEACH","FL","32408"
"PR1S022891","64488","JADE EAST TOWERS, A CONDO","Okaloosa","1018 EAST HIGHWAY 98, DESTIN, FL 32541","88","02/27/1996","Approved","Recorded","MA00021214","JADE EAST TOWERS OWNERS ASSOC., INC.","","PO BOX 5383","DESTIN","FL","32540"
"PR1S022977","64504","OCEANIA, A CONDO","Okaloosa","720 GULFSHORE DRIVE, DESTIN, FL 32541","71","01/17/1996","Approved","Recorded","MA00021309","OCEANIA OWNERS' ASSOC., INC.","","720 GULF SHORE DR","DESTIN","FL","32541"
"PR1X004164","68499","RIO DEL MAR CONDO NO. 28","St. Johns","LOT NO. 3 RIO DEL MAR ROAD, ST. AUGUSTINE, FL 32084","3","11/20/1981","Approved","Recorded","MA00004463","RIO DEL MAR CONDO NO 28 ASSN INC","C/O DANE LESLIE","2018 PALMETTO POINT DRIVE","PONTE VEDRA BEACH","FL","32082"
"PR1X004181","68500","RIO DEL MAR CONDO NO. 18","St. Johns","LOT NO. 13 RIO DEL MAR ROAD, ST. AUGUSTINE, FL 32080-6473","3","03/18/1982","Approved","Recorded","MA00005170","RIO DEL MAR CONDO NO 18 ASSN INC","C/O PREMIER PROPERTIES REALTY GROUP INC","661 A1A BEACH BLVD","SAINT AUGUSTINE","FL","32080"
"PR1S023971","64754","GRANDVIEW, A CONDO","Walton","100 MONACO STREET, DESTIN, FL 32541","16","07/10/1997","Approved","Recorded","MA00022282","GRANDVIEW CONDO OWNERS ASSN INC","","500 GRAND BLVD SUITE K220","MIRAMAR BEACH","FL","32550"
"PR1U000552","65676","WOOD RIDGE TWO, A CONDO","Leon","1571 STONE ROAD, TALLAHASSEE, FL 32303","20","01/18/1984","Approved","Recorded","MA00014111","WOOD RIDGE TWO CONDO ASSOC INC","","3972 N MONROE ST","TALLAHASSEE","FL","32303"
"PR1U000985","65690","ALIKI GOLD COAST CONDO NO. ONE","Flagler","1601 NORTH CENTRAL AVENUE, FLAGLER BEACH, FL 32036-2937","50","04/16/1984","Approved","Recorded","MA00002390","ALIKI GOLD COAST CONDO # ONE MGMT SOC ASSN INC","","2180 W STATE RD 434","LONGWOOD","FL","32779"
"PR1X018339","68749","DOUGLAS ARMS FORSYTH","Baker","300 GLENNES LANE, DUNEDIN, FL 34698-5960","17","09/07/1967","Approved","Recorded","MA00007771","DOUGLAS ARMS FORSYTH ASSN.","","4151 WOODLANDS PARKWAY","PALM HARBOR","FL","34685"
"PR1V000190","66858","SUNRISE II","Duval","1023 1ST STREET NORTH, JACKSONVILLE, FL 32250-7284","28","12/07/1982","Approved","Recorded","MA00011035","SUNRISE II CONDO ASSN INC","C/O MAY MANAGEMENT SERVICES","5455 A1A SOUTH","SAINT AUGUSTINE","FL","32080"
"PR1S024855","64992","PLAZA, A MIXED USE CONDO, THE","Okaloosa","4507 FURLING LANE, DESTIN, FL 32541","12","12/11/1998","Approved","Recorded","MA00023171","PLAZA CONDO OWNERS ASSN INC THE","C/O THE CAM FIRM - TRACIE MARTIN","PO BOX 9086","MIRAMAR BEACH","FL","32550"
"PR1S024873","64996","CROSSWINDS CONDO","Walton","COUNTY HIGHWAY 30-A, SEA CREST, FL 32413","2","09/29/1999","Approved","Recorded","MA00023188","CROSSWINDS CONDO ASSOC., INC.","","8069 HIGHWAY 30-A","SEA CREST","FL","32413"
"PR1S024876","64998","PALACIO AT PERDIDO, A CONDO","Escambia","13661 PERDIDO KEY DRIVE, PENSACOLA, FL 32507","103","11/05/2001","Approved","Recorded","MA00023191","PALACIO AT PERDIDO OWNER'S ASSN, INC","","13661 PERDIDO KEY DRIVE","PENSACOLA","FL","32507"
"PR1S022993","64511","SUN SEEKER, A CONDO","Bay","9812 GULF BLVD, PANAMA CITY BEACH, FL 32407","6","10/18/1994","Approved","Recorded","MA00021325","SUN SEEKER OWNER'S ASSN INC","","111 LAKETOWNE LANE","CANTON","GA","30114"
"PR1S023020","64517","EMERALD DUNES, A CONDO","Okaloosa","OLD HIGHWAY 98, DESTIN, FL 32541","27","08/25/1995","Approved","Recorded","MA00021350","EMERALD DUNES OWNERS' ASSN., INC.","","2934 SCENIC HIGHWAY 98 EAST","DESTIN","FL","32541"
"PR1S023057","64528","SOUTH BEACH CONDO","Duval","1224 SOUTH FIRST STREET, JACKSONVILLE BEACH, FL 32250","9","12/05/1995","Approved","Recorded","MA00021391","SOUTH BEACH CONDO OWNERS' ASSN INC","C/O LIFESTYLES PROPERTY SERVICES","1011 3RD STREET NORTH","JACKSONVILLE BEACH","FL","32250"
"PR1S026223","65411","CELADON BEACH, A CONDO","Bay","17757 FRONT BEACH RD, PANAMA CITY BEACH, FL 32407","193","03/29/2004","Approved","Recorded","MA00024612","CELADON BEACH OWNERS ASSN INC","","17757 FRONT BEACH ROAD","PANAMA CITY BEACH","FL","32413"
"PR1S026234","65414","HARTSFIELD PLACE CONDO","Leon","2525 HARTSFILED RD, TALLAHASSEE, FL 32303","28","04/16/2002","Approved","Recorded","MA00024624","HARTSFIELD PLACE CONDO ASSN INC","","P O BOX 345","TALLAHASSEE","FL","32302"
"PR1S026269","65427","MARINA COVE LANDINGS","Flagler","310 PALM HARBOR PKWY, PALM COAST, FL 32137","12","11/01/2002","Approved","Recorded","MA00024657","MARINA COVE LANDINGS CONDO ASSN INC","","1648 SE PORT ST LUCIE BLVD ","PORT ST. LUCIE","FL","34952"
"PR1U025170","66598","WINDSOR POINTE IV, A CONDO","Duval","13175 RICHMOND PARK DR, JACKSONVILLE, FL 32224","8","10/18/1999","Approved","Recorded","MA00023938","WINDSOR POINTE MULTI-CONDO CONDO ASSN INC","C/O FIRST COAST ASSOCIATION MGMT.","11555 CENTRAL PARKWAY","JACKSONVILLE","FL","32224"
"PR1U025208","66609","WINDSOR POINTE VI, A CONDO","Duval","13715 RICHMOND PARK DR, JACKSONVILLE, FL 32224","8","07/10/2000","Approved","Recorded","MA00023938","WINDSOR POINTE MULTI-CONDO CONDO ASSN INC","C/O FIRST COAST ASSOCIATION MGMT.","11555 CENTRAL PARKWAY","JACKSONVILLE","FL","32224"
"PR1U025220","66612","PORTOFINO TOWER TWO, A CONDO","Escambia","Two PORTOFINA DRIVE, PENSACOLA BEACH, FL 32561","153","04/29/2003","Approved","Recorded","MA00023582","PORTOFINO TOWER TWO HOMEOWNERS ASSN AT PENSACOLA BEACH INC","","10 PORTOFINO DR","PENSACOLA","FL","32561"
"PR1V000681","66886","MARTHA (THE) WASHINGTON CONDO","Duval","1636 KING ST, JACKSONVILLE, FL 32204-4516","11","02/04/1983","Approved","Recorded","MA00004842","MARTHA (THE) WASHINGTON CONDOMINIUM ASSN","C/O Sherri Jarnutowski, Registered Agent","12620-3 BEACH BLVD #301","JACKSONVILLE","FL","32246"
"PR1V000868","66892","SUNSHINE SHORES CONDO","Bay","5323 THOMAS DRIVE, PANAMA CITY, FL 32407-6736","31","01/01/1980","Approved","Recorded","MA00008496","SUNSHINE SHORES CONDO ASSN","","5323 THOMAS DRIVE","PANAMA CITY BEACH","FL","32408"
"PR1V019411","67812","BEACH AVENUE, A CONDO","Duval","1973,1975 & 1977 BEACH AVENUE, ATLANTIC BEACH, FL 32233","3","09/30/1987","Approved","Recorded","MA00016619","BEACH AVENUE CONDO ASSN., INC.","C/O WILLIAM LEROY ARTHUR JR","1975 BEACH AVE","ATLANTIC BEACH","FL","32233"
"PR1V019675","67819","SEMINOLE LEGENDS, A CONDO","Leon","253 HAYDEN RD, TALLAHASSEE, FL 32304-3651","76","10/26/1987","Approved","Recorded","MA00017611","SEMINOLE LEGENDS CONDO ASSN INC","","253 HAYDEN ROAD","TALLAHASSEE","FL","32304"
"PR1V019872","67826","WHISTLER CONDO, THE","Duval","P.O. BOX 6727, JACKSONVILLE, FL 32236-6727","4","10/07/1987","Approved","Recorded","MA00018349","WHISTLER CONDO INC, THE","C/O RIVERLANE MANAGEMENT","7235 BENTLEY ROAD, SUITE 400","JACKSONVILLE","FL","32256"
"PR1V020423","67839","RENEGADE CONDOS, A CONDO, THE","Leon","403 HAYDEN ROAD, TALLAHASSEE, FL 32304","96","03/23/1989","Approved","Recorded","MA00019003","RENEGADE CONDOS ASSN INC THE","C/O TOTAL PROFESSIONAL ASSOCIATION MGT","PO BOX 12412","TALLAHASSEE","FL","32317"
"PR1S024984","65031","SUNSET COTTAGES, A CONDO","Okaloosa","860 SCALLOP COURT, FORT WALTON BEACH, FL 32548","19","05/30/2000","Approved","Recorded","MA00023293","SUNSET COTTAGES OWNERS ASSOC., INC.","","130 STAFF DRIVE, NE","FORT WALTON BEACH","FL","32548"
"PR1S025059","65050","SUGAR CLIFFS, A CONDO","Walton","4124 EAST COUNTY ROAD 30-A, SANTA ROSA BEACH, FL 32459","3","08/09/1999","Approved","Recorded","MA00023368","SUGAR CLIFFS OWNERS ASSOC., INC.","C/O THOMAS A. PERKINS","891 PEACHTREE DRIVE","COLUMBUS","GA","31906"
"PR1U016491","65966","FAIRWAY OAK VILLAS","Nassau","SEA MARSH RD, AMELIA ISLAND, FL 32034","46","02/06/1973","Approved","Recorded","MA00001886","FAIRWAY OAKS VILLAS ASSOC INC","C/O AMELIA ISLAND MANAGEMENT","5440 FIRST COAST HWY","AMELIA ISLAND","FL","32034"
"PR1U016735","65969","POOL VILLAS","Nassau","SEA MARSH RD, AMELIA ISLAND, FL 32034","21","10/18/1973","Approved","Recorded","MA00014324","POOL VILLAS ASSN INC","C/O AMELIA ISLAND MANAGEMENT","5440 FIRST COAST HWY","AMELIA ISLAND","FL","32034"
"PR1S026285","65437","401 SOUTH PALAFOX CONDO","Escambia","401 SOUTH PALAFOX ST, PENSACOLA, FL 32501","1","10/09/2002","Approved","Recorded","MA00024672","401 SOUTH PALAFOX CONDO OWNERS' ASSN INC","","17 WEST CEDAR ST, #3","PENSACOLA","FL","32501"
"PR1S026303","65444","MARBELLA, A CONDO","Duval","818 A-1-A NORTH SUITE 203, PONTE VEDRA BEACH, FL 32082","22","03/16/2005","Approved","Recorded","MA00024691","MARBELLA OWNERS ASSN INC","C/O SOVEREIGN & JACOBS PROPRTY MGMT","120 SEA GROVE MAIN ST","SAINT AUGUSTINE","FL","32080"
"PR1S026305","65445","WATERMARK, A CONDO","Duval","50 THIRD AVE SOUTH, JACKSONVILLE BEACH, FL 32250","25","04/04/2005","Approved","Recorded","MA00024693","WATERMARK CONDO ASSN OF JACKSONVILLE BEACH INC","C/O MAY MANAGEMENT SERVICES, INC.","240 CANAL BLVD","PONTE VEDRA BEACH","FL","32082"
"PR1S026345","65460","ROLLIN TIDE VIILAS CONDO","Washington","82 SUGAR SAND LANE, SANTA ROSA BEACH, FL 32459","25","11/05/2002","Approved","Recorded","MA00024733","ROLLIN TIDE VILLAS CONDO OWNERS ASSN INC","C/O SEA BREEZE ASSN MGMT","2441 US HIGHWAY W","SANTA ROSA BEACH","FL","32459"
"PR1S026350","65463","HOME STREET LOFT CONDOS","Duval","1950 HENDRICKS AVE, JACKSONVILLE, FL 32207","12","06/26/2003","Approved","Recorded","MA00024738","HOME STREET LOFT CONDO OWNERS ASSN INC","C/O SPECTRUM REALTY SERVICES LLC","9803 OLD ST AUGUSTINE RD","JACKSONVILLE","FL","32257"
"PR1U023893","66374","SEASCAPE NO 10, A CONDO","Walton","100 SEASCAPE DRIVE, DESTIN, FL 32541","28","04/09/1997","Approved","Recorded","MA00022192","SEASCAPE NO 10 ASSN INC","","500 GRAND BLVD","MIRAMAR BEACH","FL","32550"
"PR1U023921","66378","EMPRESS AT SEASCAPE, A CONDO, THE","Walton","100 SEASCAPE DRIVE, DESTIN, FL 32541","44","08/24/1998","Approved","Recorded","MA00022226","EMPRESS OWNERS ASSOC., INC.","","1272 SCENIC GULF DR.","MIRAMAR BEACH","FL","32550"
"PR1U023924","66379","WINDSOR POINTE I, A CONDO","Duval","13715 RICHMOND PARK DR N, JACKSONVILLE, FL 32224","8","08/01/1997","Approved","Recorded","MA00023938","WINDSOR POINTE MULTI-CONDO CONDO ASSN INC","C/O FIRST COAST ASSOCIATION MGMT.","11555 CENTRAL PARKWAY","JACKSONVILLE","FL","32224"
"PR1U023951","66383","WESTWINDS AT SANDESTIN, A CONDO","Walton","W BEACH DR, DESTIN, FL 32541","149","02/27/1998","Approved","Recorded","MA00022259","WESTWINDS AT SANDESTIN CONDO ASSN INC","","500 GRAND BLVD","MIRAMAR BEACH","FL","32550"
"PR1U025499","66653","LE JARDIN CONDO","Walton","9201 MARKET STREET, DESTIN, FL 32541","25","05/08/2002","Approved","Recorded","MA00023883","LE JARDIN AT BAYTOWN WHARF CONDO ASSN INC","C/O LYNETTE HEGEMAN, PRESIDENT","970 GULF SHORE DRIVE","DESTIN","FL","32541"
"PR1V012796","67585","SEASIDE OF ATLANTIC BEACH, A CONDO","Duval","68 OCEAN BLVD., ATLANTIC BEACH, FL 32233","6","09/10/1980","Approved","Recorded","MA00000870","SEASIDE OF ATLANTIC BCH CONDO ASSN INC","","10485 AVENTURA DRIVE","JACKSONVILLE","FL","32256"
"PR1V012979","67591","R & D CONDO","Duval","3636 RIVERSIDE AVE, JACKSONVILLE, FL 32205-9043","8","12/16/1981","Approved","Recorded","MA00003043","R & D CONDO ASSN INC","C/O FRANK WATERS","2236 CARNES ST","ORANGE PARK","FL","32073"
"PR1V021318","67866","LECO, A CONDO","Duval","1789 RIVER ROAD, JACKSONVILLE, FL 32207","8","02/08/1990","Approved","Recorded","MA00019808","LECO CONDO ASSN","ATTN: KATHERINE BARK","1789 RIVER RD #2","JACKSONVILLE","FL","32207"
"PR1U017489","65979","CAPTAINS COURT VILLAS","Nassau","AMELIA ISLAND PLAN, FERNANDINA BEACH, FL 32034","32","09/21/1973","Approved","Recorded","MA00002949","CAPTAIN'S CT VILLAS ASSN INC","","5440 FIRST COAST HWY","AMELIA ISLAND","FL","32034"
"PR1U017709","65981","TIFTON COVE CONDO","St. Johns","A1A BYPASS, PONTE VERDA, FL 32082","96","07/01/1976","Approved","Recorded","MA00011866","TIFTON COVE CONDO ASSN INC","C/O MAY MANAGEMENT SERVICES, INC","5455 A1A SOUTH","SAINT AUGUSTINE","FL","32080"
"PR1U019487","66001","PIRATES COVE INLET CONDO II A CONDO","Bay","300 CAIN RD ROUTE 6, PANAMA CITY BEACH, FL 32407","10","04/04/1988","Approved","Recorded","MA00016693","SOLIS AT INLET BEACH INC","C/O DANIEL WOODS","24400 PANAMA CITY BEACH PKWY","PANAMA CITY","FL","32413"
"PR1V001112","66905","HOYT HOUSE","Clay","200 SAINT JOHNS AVE, GREEN COVE SPRINGS, FL 32043-3047","8","10/23/1985","Approved","Recorded","MA00009271","HOYT HOUSE CONDO ASSOCIATION, INC.","C/O DIANE B. SPRADLEY","1764 SHOAL CREEK CIRCLE","GREEN COVE SPRINGS","FL","32043"
"PR1U024105","66410","DEERWOOD POINTE III, A CONDO","Duval","WHIPPOORWILL LANE, JACKSONVILLE, FL 32256","6","04/15/1997","Approved","Recorded","MA00022415","DEERWOOD POINTE III CONDO ASSN INC","C/O STELLAR PROPERTIES","10151 DEERWOOD PARK BLVD","JACKSONVILLE","FL","32256"
"PR1V008698","67342","PLANTATION OF TALLAHASSEE, A CONDO, THE","Leon","2203 W PENSACOLA ST, TALLAHASSEE, FL 32304-3150","87","10/19/1982","Approved","Recorded","MA00003901","PLANTATION OF TALLAHASSEE CONDO ASSN INC","C/O L MALLOY","2203 W PENSACOLA ST","TALLAHASSEE","FL","32304-3150"
"PR1S023068","64531","SANDPRINTS II, A CONDO","Walton","300 PAYNE STREET, DESTIN, FL 32541","12","09/02/1994","Approved","Recorded","MA00021402","SANDPRINTS II OWNERS' ASSOC INC","C/O HIGH 4 MANAGEMENT","PO BOX 1223","NICEVILLE","FL","32588"
"PR1S023074","64535","PELICAN BEACH RESORT, A CONDO","Okaloosa","HIGHWAY 98 EAST, DESTIN, FL 32541","340","01/08/1997","Approved","Recorded","MA00021408","PELICAN BEACH RESORT OWNERS' ASSOC., INC","","1002 HIGHWAY 98 EAST","DESTIN","FL","32541"
"PR1S023091","64542","NAVARRE BEACH REGENCY, A CONDO","Santa Rosa","8525 GULF BOULEVARD, NAVARRE BEACH, FL 32566","106","10/01/1996","Approved","Recorded","MA00021426","NAVARRE BEACH REGENCY OWNERS' ASSN INC","","8525 GULF BLVD","NAVARRE BEACH","FL","32566"
"PR1S023103","64546","EDEN III CONDO","Escambia","16281 PERDIDO KEY DRIVE, PENSACOLA, FL 32507","45","04/11/1997","Approved","Recorded","MA00007925","EDEN OWNER'S ASSN INC","","16281 PERDIDO KEY DR","PENSACOLA","FL","32507-9450"
"PR1S023106","64549","GRAND CARIBBEAN EAST, A CONDO","Okaloosa","3291 HIGHWAY 98 EAST, DESTIN, FL 32541","38","04/10/1995","Approved","Recorded","MA00021440","GRAND CARIBBEAN EAST OWNERS' ASSN INC","C/O PROGRESSIVE MGMT OF AMERICA","970 GULF SHORE DR","DESTIN","FL","32541"
"PR1V013339","67603","FLAGLER POINT","Flagler","220 S 26TH ST, FLAGLER BEACH, FL 32036-4050","8","06/07/1984","Approved","Recorded","MA00008068","FLAGLER POINT CONDO ASSN INC","","PO BOX 2443","BUNNELL","FL","32110"
"PR1V013475","67611","BEACH HOUSE","Flagler","2811 SOUTH A1A, FLAGLER BEACH, FL 32036","7","01/01/1985","Approved","Recorded","MA00005593","FLAGLER BEACH HOUSE CONDO ASSN INC","C/O MARTIN CASS","2743 MORNING LIGHT CT.","FLAGLER BEACH","FL","32136"
"PR1V013484","67612","REGENT PLACE, A CONDO","Duval","4975 SAN JOSE BLVD, JACKSONVILLE, FL 32207-7617","52","08/06/1981","Approved","Recorded","MA00004315","REGENT PLACE ASSN INC","C/O THE CAM TEAM","2233 PARK AVENUE, SUITE 103","ORANGE PARK","FL","32073"
"PR1V013948","67625","FINISTERRA CONDO","Okaloosa","OLD FERRY RD & GARNIER, SHALIMAR, FL 32579","148","09/26/1979","Approved","Recorded","MA00005720","FINISTERRA CONDO ASSN INC","C/O FIRST SERVICE RESIDENTIAL","PO BOX 34769","CHARLOTTE","NC","28234"
"PR1S024074","64774","TURTLE WALK, A CONDO","Okaloosa","467 ABALONE COURT, FORT WALTON BEACH, FL 32548","10","05/24/1999","Approved","Recorded","MA00022383","TURTLE WALK CONDO OWNERS ASSN INC","","PO BOX 2613","FORT WALTON BEACH","FL","32549"
"PR1S024078","64777","RIVERWALK CONDOS","Franklin","416 MARINE STREET, CARABELLE, FL 32322","15","10/29/1996","Approved","Recorded","MA00022388","RIVERWALK CONDO OWNER'S ASSN INC","C/O SUSAN ALLISON","P O BOX 1312","CARRABELLE","FL","32322"
"PR1S024083","64779","SUMMERLIN CONDO","Okaloosa","774 SUNDIAL COURT, FORT WALTON BEACH, FL 32548","30","03/30/1998","Approved","Recorded","MA00022394","SUMMERLIN CONDO OWNERS ASSN., INC.","C/O RDF ASSOCIATES, INC","130 STAFF DR NE","FORT WALTON BEACH","FL","32548"
"PR1X019249","68810","SPRING FOREST","Alachua","6101 NW 54TH WAY, GAINESVILLE, FL 32606-3245","104","01/01/1975","Approved","Recorded","MA00015947","SPRING FOREST HOMEOWNERS ASSN","","5200 NW 43RD STREET SUITE 102-227","GAINESVILLE","FL","32606-4404"
"PR1V001293","66919","BRETTON WOODS, A CONDO","Marion","2420 NE 7TH ST, OCALA, FL 34470-6219","106","09/02/1982","Approved","Recorded","MA00008150","BRETTON WOODS CONDO ASSN INC","","2420 NE 7TH ST","OCALA","FL","34470-6219"
"PR1V001708","66942","PENSACOLA RICHELIEU THE, A CONDO","Escambia","710 SCENIC HWY, PENSACOLA, FL 32503-6737","74","05/15/1981","Approved","Recorded","MA00000993","PENSACOLA RICHELIEU CONDO ASSOC INC","","P.O. BOX 2297","PENSACOLA","FL","32513"
"PR1V001792","66951","LAFAYETTE, A CONDO","Leon","310 S FRANKLIN BLVD, TALLAHASSEE, FL 32301-2110","48","08/14/1981","Approved","Recorded","MA00013603","LAFAYETTE CONDO HOMEOWNERS ASSN INC","","PO BOX 12412","TALLAHASSEE","FL","32317"
