"Program Area","Project County Code","Project Number","Project Name","Project Street","Project Address Line2","Project City","Project State","Project Zip","Billing Year","Amount Billed","Amount Paid","Pending Amount Due"
"Condominium Project","68","PR1S023902","GULF KEY CONDO","540 NEPTUNE AVE.","","LONGBOAT KEY","FL","34228","2025","40","40","0"
"Condominium Project","68","PR1S023902","GULF KEY CONDO","540 NEPTUNE AVE.","","LONGBOAT KEY","FL","34228","2026","","",""
"Condominium Project","68","PR1S023902","GULF KEY CONDO","540 NEPTUNE AVE.","","LONGBOAT KEY","FL","34228","2023","40","40","0"
"Condominium Project","62","PR1S019284","GULF KEY CONDOMINIUM INC","3575 GULF BLVD","","SAINT PETERSBURG BCH","FL","337063928","2026","108","108","0"
"Condominium Project","62","PR1S019284","GULF KEY CONDOMINIUM INC","3575 GULF BLVD","","SAINT PETERSBURG BCH","FL","337063928","2025","108","108","0"
"Condominium Project","62","PR1S019284","GULF KEY CONDOMINIUM INC","3575 GULF BLVD","","SAINT PETERSBURG BCH","FL","337063928","2022","108","108","0"
"Condominium Project","62","PR1S019284","GULF KEY CONDOMINIUM INC","3575 GULF BLVD","","SAINT PETERSBURG BCH","FL","337063928","2023","108","108","0"
"Condominium Project","62","PR1S019284","GULF KEY CONDOMINIUM INC","3575 GULF BLVD","","SAINT PETERSBURG BCH","FL","337063928","2024","108","108","0"
"Condominium Project","27","PR1S005637","GULF KEY TOWNHOUSES CONDO","LOT 23, GULF BEACH SUBDIVISION","","PENSACOLA","FL","32507","2026","","",""
"Condominium Project","27","PR1S005637","GULF KEY TOWNHOUSES CONDO","LOT 23, GULF BEACH SUBDIVISION","","PENSACOLA","FL","32507","2025","","",""
"Condominium Project","27","PR1S005637","GULF KEY TOWNHOUSES CONDO","LOT 23, GULF BEACH SUBDIVISION","","PENSACOLA","FL","32507","2023","","",""
"Condominium Project","27","PR1S005637","GULF KEY TOWNHOUSES CONDO","LOT 23, GULF BEACH SUBDIVISION","","PENSACOLA","FL","32507","2024","","",""
"Condominium Project","27","PR1S005637","GULF KEY TOWNHOUSES CONDO","LOT 23, GULF BEACH SUBDIVISION","","PENSACOLA","FL","32507","2022","","",""
"Condominium Project","46","PR1S016448","GULF MANOR","1006 SE 46TH ST","","CAPE CORAL","FL","339048816","2023","32","32","0"
"Condominium Project","46","PR1S016448","GULF MANOR","1006 SE 46TH ST","","CAPE CORAL","FL","339048816","2024","32","32","0"
"Condominium Project","46","PR1S016448","GULF MANOR","1006 SE 46TH ST","","CAPE CORAL","FL","339048816","2022","32","32","0"
"Condominium Project","46","PR1S016448","GULF MANOR","1006 SE 46TH ST","","CAPE CORAL","FL","339048816","2026","32","32","0"
"Condominium Project","46","PR1S016448","GULF MANOR","1006 SE 46TH ST","","CAPE CORAL","FL","339048816","2025","32","32","0"
"Condominium Project","62","PR1S015910","GULF MARINER CONDO","17580 GULF BLVD","","REDINGTON SHORES","FL","337081202","2026","316","316","0"
"Condominium Project","62","PR1S015910","GULF MARINER CONDO","17580 GULF BLVD","","REDINGTON SHORES","FL","337081202","2025","316","316","0"
"Condominium Project","62","PR1S015910","GULF MARINER CONDO","17580 GULF BLVD","","REDINGTON SHORES","FL","337081202","2023","316","316","0"
"Condominium Project","62","PR1S015910","GULF MARINER CONDO","17580 GULF BLVD","","REDINGTON SHORES","FL","337081202","2022","316","316","0"
"Condominium Project","62","PR1S015910","GULF MARINER CONDO","17580 GULF BLVD","","REDINGTON SHORES","FL","337081202","2024","316","316","0"
"Condominium Project","68","PR1S015368","GULF N BAY","1400 TARPON CENTER DR","","VENICE","FL","342851014","2024","200","200","0"
"Condominium Project","68","PR1S015368","GULF N BAY","1400 TARPON CENTER DR","","VENICE","FL","342851014","2023","200","200","0"
"Condominium Project","68","PR1S015368","GULF N BAY","1400 TARPON CENTER DR","","VENICE","FL","342851014","2022","200","200","0"
"Condominium Project","68","PR1S015368","GULF N BAY","1400 TARPON CENTER DR","","VENICE","FL","342851014","2025","200","200","0"
"Condominium Project","68","PR1S015368","GULF N BAY","1400 TARPON CENTER DR","","VENICE","FL","342851014","2026","200","200","0"
"Condominium Project","13","PR1S003650","GULF PALMS OF PANAMA CITY BEACH, A CONDOMINIUM","4100 BILTMORE DR","","PANAMA CITY","FL","324076652","2026","56","56","0"
"Condominium Project","13","PR1S003650","GULF PALMS OF PANAMA CITY BEACH, A CONDOMINIUM","4100 BILTMORE DR","","PANAMA CITY","FL","324076652","2023","56","56","0"
"Condominium Project","13","PR1S003650","GULF PALMS OF PANAMA CITY BEACH, A CONDOMINIUM","4100 BILTMORE DR","","PANAMA CITY","FL","324076652","2022","56","56","0"
"Condominium Project","13","PR1S003650","GULF PALMS OF PANAMA CITY BEACH, A CONDOMINIUM","4100 BILTMORE DR","","PANAMA CITY","FL","324076652","2024","56","56","0"
"Condominium Project","13","PR1S003650","GULF PALMS OF PANAMA CITY BEACH, A CONDOMINIUM","4100 BILTMORE DR","","PANAMA CITY","FL","324076652","2025","56","56","0"
"Condominium Project","51","PR71827","GULF PATH, A CONDO","104 29TH STREET","","HOLMES BEACH","FL","34217","2022","12","12","0"
"Condominium Project","51","PR71827","GULF PATH, A CONDO","104 29TH STREET","","HOLMES BEACH","FL","34217","2023","12","12","0"
"Condominium Project","51","PR71827","GULF PATH, A CONDO","104 29TH STREET","","HOLMES BEACH","FL","34217","2024","12","0","13.2"
"Condominium Project","51","PR71827","GULF PATH, A CONDO","104 29TH STREET","","HOLMES BEACH","FL","34217","2025","12","0","14.52"
"Condominium Project","51","PR71827","GULF PATH, A CONDO","104 29TH STREET","","HOLMES BEACH","FL","34217","2026","","",""
"Condominium Project","76","PR74809","GULF PINES DUPLEX CONDO","110 BEACH DRIVE WEST","","DESTIN","FL","32550","2022","","",""
"Condominium Project","76","PR74809","GULF PINES DUPLEX CONDO","110 BEACH DRIVE WEST","","DESTIN","FL","32550","2023","","",""
"Condominium Project","76","PR74809","GULF PINES DUPLEX CONDO","110 BEACH DRIVE WEST","","DESTIN","FL","32550","2024","","",""
"Condominium Project","76","PR74809","GULF PINES DUPLEX CONDO","110 BEACH DRIVE WEST","","DESTIN","FL","32550","2025","","",""
"Condominium Project","76","PR74809","GULF PINES DUPLEX CONDO","110 BEACH DRIVE WEST","","DESTIN","FL","32550","2026","","",""
"Condominium Project","51","PR1S018836","GULF PLACE","6700 GULF DR.","","HOLMES BEACH","FL","33510","2025","96","96","0"
"Condominium Project","51","PR1S018836","GULF PLACE","6700 GULF DR.","","HOLMES BEACH","FL","33510","2026","96","96","0"
"Condominium Project","51","PR1S018836","GULF PLACE","6700 GULF DR.","","HOLMES BEACH","FL","33510","2024","96","96","0"
"Condominium Project","51","PR1S018836","GULF PLACE","6700 GULF DR.","","HOLMES BEACH","FL","33510","2023","96","96","0"
"Condominium Project","51","PR1S018836","GULF PLACE","6700 GULF DR.","","HOLMES BEACH","FL","33510","2022","96","96","0"
"Condominium Project","46","PR1P010261","GULF PLACE (THE), A CONDO","GERALD AVE.(NO # ASSIGNED)","","LEHIGH","FL","33936","2026","96","96","0"
"Condominium Project","46","PR1P010261","GULF PLACE (THE), A CONDO","GERALD AVE.(NO # ASSIGNED)","","LEHIGH","FL","33936","2023","96","96","0"
"Condominium Project","46","PR1P010261","GULF PLACE (THE), A CONDO","GERALD AVE.(NO # ASSIGNED)","","LEHIGH","FL","33936","2022","96","96","0"
"Condominium Project","46","PR1P010261","GULF PLACE (THE), A CONDO","GERALD AVE.(NO # ASSIGNED)","","LEHIGH","FL","33936","2025","96","96","0"
"Condominium Project","46","PR1P010261","GULF PLACE (THE), A CONDO","GERALD AVE.(NO # ASSIGNED)","","LEHIGH","FL","33936","2024","96","96","0"
"Condominium Project","76","PR1U024421","GULF PLACE CABANAS, A CONDO, THE","4444 HIGHWAY 30A","","SANTA ROSA BEACH","FL","32459","2022","172","172","0"
"Condominium Project","76","PR1U024421","GULF PLACE CABANAS, A CONDO, THE","4444 HIGHWAY 30A","","SANTA ROSA BEACH","FL","32459","2023","172","172","0"
"Condominium Project","76","PR1U024421","GULF PLACE CABANAS, A CONDO, THE","4444 HIGHWAY 30A","","SANTA ROSA BEACH","FL","32459","2024","172","172","0"
"Condominium Project","76","PR1U024421","GULF PLACE CABANAS, A CONDO, THE","4444 HIGHWAY 30A","","SANTA ROSA BEACH","FL","32459","2026","172","172","0"
"Condominium Project","76","PR1U024421","GULF PLACE CABANAS, A CONDO, THE","4444 HIGHWAY 30A","","SANTA ROSA BEACH","FL","32459","2025","172","172","0"
"Condominium Project","76","PR1U023633","GULF PLACE CARIBBEAN, A CONDO, THE","COUNTY ROAD 30A","","SANTA ROSA BEACH","FL","32459","2025","236","236","0"
"Condominium Project","76","PR1U023633","GULF PLACE CARIBBEAN, A CONDO, THE","COUNTY ROAD 30A","","SANTA ROSA BEACH","FL","32459","2026","236","236","0"
"Condominium Project","76","PR1U023633","GULF PLACE CARIBBEAN, A CONDO, THE","COUNTY ROAD 30A","","SANTA ROSA BEACH","FL","32459","2024","236","236","0"
"Condominium Project","76","PR1U023633","GULF PLACE CARIBBEAN, A CONDO, THE","COUNTY ROAD 30A","","SANTA ROSA BEACH","FL","32459","2023","236","236","0"
"Condominium Project","76","PR1U023633","GULF PLACE CARIBBEAN, A CONDO, THE","COUNTY ROAD 30A","","SANTA ROSA BEACH","FL","32459","2022","236","236","0"
"Condominium Project","46","PR1P006776","GULF PLACE II (THE), A CONDO","610 GERALD AVE","","LEHIGH ACRES","FL","339364289","2024","96","96","0"
"Condominium Project","46","PR1P006776","GULF PLACE II (THE), A CONDO","610 GERALD AVE","","LEHIGH ACRES","FL","339364289","2023","96","96","0"
"Condominium Project","46","PR1P006776","GULF PLACE II (THE), A CONDO","610 GERALD AVE","","LEHIGH ACRES","FL","339364289","2022","96","96","0"
"Condominium Project","46","PR1P006776","GULF PLACE II (THE), A CONDO","610 GERALD AVE","","LEHIGH ACRES","FL","339364289","2026","96","96","0"
"Condominium Project","46","PR1P006776","GULF PLACE II (THE), A CONDO","610 GERALD AVE","","LEHIGH ACRES","FL","339364289","2025","96","96","0"
"Condominium Project","76","PR76995","GULF PLACE RESIDENCES, A CONDO","1882 S COUNTY HWY 393","","SANTA ROSA BEACH","FL","32459","2022","160","160","0"
"Condominium Project","76","PR76995","GULF PLACE RESIDENCES, A CONDO","1882 S COUNTY HWY 393","","SANTA ROSA BEACH","FL","32459","2023","160","160","0"
"Condominium Project","76","PR76995","GULF PLACE RESIDENCES, A CONDO","1882 S COUNTY HWY 393","","SANTA ROSA BEACH","FL","32459","2024","160","160","0"
"Condominium Project","76","PR76995","GULF PLACE RESIDENCES, A CONDO","1882 S COUNTY HWY 393","","SANTA ROSA BEACH","FL","32459","2025","160","160","0"
"Condominium Project","76","PR76995","GULF PLACE RESIDENCES, A CONDO","1882 S COUNTY HWY 393","","SANTA ROSA BEACH","FL","32459","2026","160","160","0"
"Condominium Project","76","PR1U024999","GULF PLACE TOWN CENTER EAST, A CONDO","4444 W SCENIC HIGHWAY 30A","","SANTA ROSA BEACH","FL","32459","2024","132","104.8","54.92"
"Condominium Project","76","PR1U024999","GULF PLACE TOWN CENTER EAST, A CONDO","4444 W SCENIC HIGHWAY 30A","","SANTA ROSA BEACH","FL","32459","2023","132","145.2","0"
"Condominium Project","76","PR1U024999","GULF PLACE TOWN CENTER EAST, A CONDO","4444 W SCENIC HIGHWAY 30A","","SANTA ROSA BEACH","FL","32459","2022","132","132","0"
"Condominium Project","76","PR1U024999","GULF PLACE TOWN CENTER EAST, A CONDO","4444 W SCENIC HIGHWAY 30A","","SANTA ROSA BEACH","FL","32459","2026","132","132","0"
"Condominium Project","76","PR1U024999","GULF PLACE TOWN CENTER EAST, A CONDO","4444 W SCENIC HIGHWAY 30A","","SANTA ROSA BEACH","FL","32459","2025","132","205.61","-54.92"
"Condominium Project","76","PR1U024607","GULF PLACE TOWN CENTER, A CONDO","4444 E SCENIC HIGHWAY 30-A","","SANTA ROSA BEACH","FL","32459","2025","80","80","0"
"Condominium Project","76","PR1U024607","GULF PLACE TOWN CENTER, A CONDO","4444 E SCENIC HIGHWAY 30-A","","SANTA ROSA BEACH","FL","32459","2024","80","80","0"
"Condominium Project","76","PR1U024607","GULF PLACE TOWN CENTER, A CONDO","4444 E SCENIC HIGHWAY 30-A","","SANTA ROSA BEACH","FL","32459","2022","80","80","0"
"Condominium Project","76","PR1U024607","GULF PLACE TOWN CENTER, A CONDO","4444 E SCENIC HIGHWAY 30-A","","SANTA ROSA BEACH","FL","32459","2023","80","80","0"
"Condominium Project","76","PR1U024607","GULF PLACE TOWN CENTER, A CONDO","4444 E SCENIC HIGHWAY 30-A","","SANTA ROSA BEACH","FL","32459","2026","80","80","0"
"Condominium Project","68","PR1S018314","GULF POINT","200 THE ESPLANADE N","","VENICE","FL","342851509","2026","236","236","0"
"Condominium Project","68","PR1S018314","GULF POINT","200 THE ESPLANADE N","","VENICE","FL","342851509","2025","236","236","0"
"Condominium Project","68","PR1S018314","GULF POINT","200 THE ESPLANADE N","","VENICE","FL","342851509","2024","236","236","0"
"Condominium Project","68","PR1S018314","GULF POINT","200 THE ESPLANADE N","","VENICE","FL","342851509","2023","236","236","0"
"Condominium Project","68","PR1S018314","GULF POINT","200 THE ESPLANADE N","","VENICE","FL","342851509","2022","236","236","0"
"Condominium Project","51","PR69903","GULF REACH CONDO","1303 GULF DRIVE SOUTH","","BRADENTON BEACH","FL","34217","2022","12","12","0"
"Condominium Project","51","PR69903","GULF REACH CONDO","1303 GULF DRIVE SOUTH","","BRADENTON BEACH","FL","34217","2023","12","12","0"
"Condominium Project","51","PR69903","GULF REACH CONDO","1303 GULF DRIVE SOUTH","","BRADENTON BEACH","FL","34217","2024","12","12","0"
"Condominium Project","51","PR69903","GULF REACH CONDO","1303 GULF DRIVE SOUTH","","BRADENTON BEACH","FL","34217","2025","12","12","0"
"Condominium Project","51","PR69903","GULF REACH CONDO","1303 GULF DRIVE SOUTH","","BRADENTON BEACH","FL","34217","2026","12","12","0"
"Condominium Project","46","PR70687","GULF REFLECTIONS, A CONDO","16520 PINE RIDGE RD","","FORT MYERS","FL","33908","2022","344","344","0"
"Condominium Project","46","PR70687","GULF REFLECTIONS, A CONDO","16520 PINE RIDGE RD","","FORT MYERS","FL","33908","2023","344","344","0"
"Condominium Project","46","PR70687","GULF REFLECTIONS, A CONDO","16520 PINE RIDGE RD","","FORT MYERS","FL","33908","2024","344","344","0"
"Condominium Project","46","PR70687","GULF REFLECTIONS, A CONDO","16520 PINE RIDGE RD","","FORT MYERS","FL","33908","2025","344","344","0"
"Condominium Project","46","PR70687","GULF REFLECTIONS, A CONDO","16520 PINE RIDGE RD","","FORT MYERS","FL","33908","2026","344","344","0"
"Condominium Project","62","PR1V022849","GULF SANDS CONDO","19506 GULF BLVD","","INDIAN SHORES","FL","34635","2022","36","39.6","0"
"Condominium Project","62","PR1V022849","GULF SANDS CONDO","19506 GULF BLVD","","INDIAN SHORES","FL","34635","2024","36","36","0"
"Condominium Project","62","PR1V022849","GULF SANDS CONDO","19506 GULF BLVD","","INDIAN SHORES","FL","34635","2023","36","36","0"
"Condominium Project","62","PR1V022849","GULF SANDS CONDO","19506 GULF BLVD","","INDIAN SHORES","FL","34635","2025","36","36","0"
"Condominium Project","62","PR1V022849","GULF SANDS CONDO","19506 GULF BLVD","","INDIAN SHORES","FL","34635","2026","36","36","0"
"Condominium Project","68","PR1S021532","GULF SANDS CONDOS OF MANASOTA KEY","P.O BOX 1078","","VENICE","FL","34284-1078","2026","48","48","0"
"Condominium Project","68","PR1S021532","GULF SANDS CONDOS OF MANASOTA KEY","P.O BOX 1078","","VENICE","FL","34284-1078","2025","48","48","0"
"Condominium Project","68","PR1S021532","GULF SANDS CONDOS OF MANASOTA KEY","P.O BOX 1078","","VENICE","FL","34284-1078","2024","48","48","0"
"Condominium Project","68","PR1S021532","GULF SANDS CONDOS OF MANASOTA KEY","P.O BOX 1078","","VENICE","FL","34284-1078","2022","48","48","0"
"Condominium Project","68","PR1S021532","GULF SANDS CONDOS OF MANASOTA KEY","P.O BOX 1078","","VENICE","FL","34284-1078","2023","48","48","0"
"Condominium Project","21","PR1S017396","GULF SHORE COLONY CLUB","1785 GULF SHORE BLVD N","","NAPLES","FL","339404945","2024","64","0","70.4"
"Condominium Project","21","PR1S017396","GULF SHORE COLONY CLUB","1785 GULF SHORE BLVD N","","NAPLES","FL","339404945","2023","64","64","0"
"Condominium Project","21","PR1S017396","GULF SHORE COLONY CLUB","1785 GULF SHORE BLVD N","","NAPLES","FL","339404945","2022","64","64","0"
"Condominium Project","21","PR1S017396","GULF SHORE COLONY CLUB","1785 GULF SHORE BLVD N","","NAPLES","FL","339404945","2025","64","0","77.44"
"Condominium Project","21","PR1S017396","GULF SHORE COLONY CLUB","1785 GULF SHORE BLVD N","","NAPLES","FL","339404945","2026","","",""
"Condominium Project","76","PR75811","GULF SHORE CONDO OF GULF TRACE","107 GULF SHORE DRIVE","","SANTA ROSA BEACH","FL","32459","2022","","",""
"Condominium Project","76","PR75811","GULF SHORE CONDO OF GULF TRACE","107 GULF SHORE DRIVE","","SANTA ROSA BEACH","FL","32459","2023","","",""
"Condominium Project","76","PR75811","GULF SHORE CONDO OF GULF TRACE","107 GULF SHORE DRIVE","","SANTA ROSA BEACH","FL","32459","2024","","",""
"Condominium Project","76","PR75811","GULF SHORE CONDO OF GULF TRACE","107 GULF SHORE DRIVE","","SANTA ROSA BEACH","FL","32459","2025","","",""
"Condominium Project","76","PR75811","GULF SHORE CONDO OF GULF TRACE","107 GULF SHORE DRIVE","","SANTA ROSA BEACH","FL","32459","2026","","",""
"Condominium Project","41","PR1S016865","GULF SHORES","18650 GULF BLVD","","INDIAN SHORES","FL","346352003","2026","404","404","0"
"Condominium Project","68","PR1S018421","GULF SHORES","255 THE ESPLANADE N","","VENICE","FL","342851518","2026","272","272","0"
"Condominium Project","68","PR1S018421","GULF SHORES","255 THE ESPLANADE N","","VENICE","FL","342851518","2025","272","272","0"
"Condominium Project","41","PR1S016865","GULF SHORES","18650 GULF BLVD","","INDIAN SHORES","FL","346352003","2025","404","404","0"
"Condominium Project","41","PR1S016865","GULF SHORES","18650 GULF BLVD","","INDIAN SHORES","FL","346352003","2022","404","404","0"
"Condominium Project","41","PR1S016865","GULF SHORES","18650 GULF BLVD","","INDIAN SHORES","FL","346352003","2023","404","404","0"
"Condominium Project","68","PR1S018421","GULF SHORES","255 THE ESPLANADE N","","VENICE","FL","342851518","2023","272","272","0"
"Condominium Project","41","PR1S016865","GULF SHORES","18650 GULF BLVD","","INDIAN SHORES","FL","346352003","2024","404","404","0"
"Condominium Project","68","PR1S018421","GULF SHORES","255 THE ESPLANADE N","","VENICE","FL","342851518","2024","272","272","0"
"Condominium Project","68","PR1S018421","GULF SHORES","255 THE ESPLANADE N","","VENICE","FL","342851518","2022","272","272","0"
"Condominium Project","51","PR77515","GULF SHORES CONDO","5616 GULF DR","","HOLMES BEACH","FL","34217","2022","48","63.89","0"
"Condominium Project","51","PR77515","GULF SHORES CONDO","5616 GULF DR","","HOLMES BEACH","FL","34217","2023","48","70.28","0"
"Condominium Project","51","PR77515","GULF SHORES CONDO","5616 GULF DR","","HOLMES BEACH","FL","34217","2024","48","48","0"
