"Program Area","Project County Code","Project Number","Project Name","Project Street","Project Address Line2","Project City","Project State","Project Zip","Billing Year","Amount Billed","Amount Paid","Pending Amount Due"
"Condominium Project","23","PR1M010691","MARINER VILLAGE TOWNHOUSE CONDO NO ONE","2840 NE 207TH ST","","MIAMI","FL","331801462","2023","96","96","0"
"Condominium Project","23","PR1M010691","MARINER VILLAGE TOWNHOUSE CONDO NO ONE","2840 NE 207TH ST","","MIAMI","FL","331801462","2024","96","105.6","0"
"Condominium Project","23","PR1M010691","MARINER VILLAGE TOWNHOUSE CONDO NO ONE","2840 NE 207TH ST","","MIAMI","FL","331801462","2026","96","96","0"
"Condominium Project","23","PR1M010693","MARINER VILLAGE TOWNHOUSE CONDO NO THREE","2840 NE 207TH ST","","NORTH MIAMI BEACH","FL","331801462","2026","128","128","0"
"Condominium Project","23","PR1M010693","MARINER VILLAGE TOWNHOUSE CONDO NO THREE","2840 NE 207TH ST","","NORTH MIAMI BEACH","FL","331801462","2024","128","140.8","0"
"Condominium Project","23","PR1M010693","MARINER VILLAGE TOWNHOUSE CONDO NO THREE","2840 NE 207TH ST","","NORTH MIAMI BEACH","FL","331801462","2023","128","128","0"
"Condominium Project","23","PR1M010693","MARINER VILLAGE TOWNHOUSE CONDO NO THREE","2840 NE 207TH ST","","NORTH MIAMI BEACH","FL","331801462","2022","128","128","0"
"Condominium Project","23","PR1M010693","MARINER VILLAGE TOWNHOUSE CONDO NO THREE","2840 NE 207TH ST","","NORTH MIAMI BEACH","FL","331801462","2025","128","128","0"
"Condominium Project","23","PR1M010692","MARINER VILLAGE TOWNHOUSE CONDO NO TWO","2840 NE 207TH ST","","MIAMI","FL","331801462","2025","160","160","0"
"Condominium Project","23","PR1M010692","MARINER VILLAGE TOWNHOUSE CONDO NO TWO","2840 NE 207TH ST","","MIAMI","FL","331801462","2022","160","160","0"
"Condominium Project","23","PR1M010692","MARINER VILLAGE TOWNHOUSE CONDO NO TWO","2840 NE 207TH ST","","MIAMI","FL","331801462","2023","160","160","0"
"Condominium Project","23","PR1M010692","MARINER VILLAGE TOWNHOUSE CONDO NO TWO","2840 NE 207TH ST","","MIAMI","FL","331801462","2024","160","176","0"
"Condominium Project","23","PR1M010692","MARINER VILLAGE TOWNHOUSE CONDO NO TWO","2840 NE 207TH ST","","MIAMI","FL","331801462","2026","160","160","0"
"Condominium Project","18","PR1P022086","MARINER VILLAGE, A CONDO","BEACH ROAD","","ENGLEWOOD","FL","34223","2024","48","48","0"
"Condominium Project","18","PR1P022086","MARINER VILLAGE, A CONDO","BEACH ROAD","","ENGLEWOOD","FL","34223","2023","48","48","0"
"Condominium Project","18","PR1P022086","MARINER VILLAGE, A CONDO","BEACH ROAD","","ENGLEWOOD","FL","34223","2022","48","48","0"
"Condominium Project","18","PR1P022086","MARINER VILLAGE, A CONDO","BEACH ROAD","","ENGLEWOOD","FL","34223","2026","","",""
"Condominium Project","18","PR1P022086","MARINER VILLAGE, A CONDO","BEACH ROAD","","ENGLEWOOD","FL","34223","2025","48","48","0"
"Condominium Project","23","PR1S008212","MARINER'S BAY CONDO","12000 N BAYSHORE DR","","NORTH MIAMI","FL","331812950","2025","184","202.4","0"
"Condominium Project","23","PR1S008212","MARINER'S BAY CONDO","12000 N BAYSHORE DR","","NORTH MIAMI","FL","331812950","2026","","",""
"Condominium Project","23","PR1S008212","MARINER'S BAY CONDO","12000 N BAYSHORE DR","","NORTH MIAMI","FL","331812950","2023","184","184","0"
"Condominium Project","23","PR1S008212","MARINER'S BAY CONDO","12000 N BAYSHORE DR","","NORTH MIAMI","FL","331812950","2024","184","184","0"
"Condominium Project","23","PR1S008212","MARINER'S BAY CONDO","12000 N BAYSHORE DR","","NORTH MIAMI","FL","331812950","2022","184","184","0"
"Condominium Project","74","PR1S009164","MARINER'S COVE CONDO","3700 S ATLANTIC AVE","","NEW SMYRNA BEACH","FL","32169","2022","252","252","0"
"Condominium Project","74","PR1S009164","MARINER'S COVE CONDO","3700 S ATLANTIC AVE","","NEW SMYRNA BEACH","FL","32169","2023","252","252","0"
"Condominium Project","74","PR1S009164","MARINER'S COVE CONDO","3700 S ATLANTIC AVE","","NEW SMYRNA BEACH","FL","32169","2024","252","252","0"
"Condominium Project","74","PR1S009164","MARINER'S COVE CONDO","3700 S ATLANTIC AVE","","NEW SMYRNA BEACH","FL","32169","2025","252","252","0"
"Condominium Project","74","PR1S009164","MARINER'S COVE CONDO","3700 S ATLANTIC AVE","","NEW SMYRNA BEACH","FL","32169","2026","252","252","0"
"Condominium Project","18","PR1P020646","MARINER'S COVE, A CONDO","WEST MARION AVENUE","","PUNTA GORDA","FL","33950","2025","100","100","0"
"Condominium Project","21","PR1S009165","MARINER'S COVE, A CONDO","307 GOODLETTE RD S","","NAPLES","FL","339406440","2026","336","336","0"
"Condominium Project","21","PR1S009165","MARINER'S COVE, A CONDO","307 GOODLETTE RD S","","NAPLES","FL","339406440","2025","336","336","0"
"Condominium Project","21","PR1S009165","MARINER'S COVE, A CONDO","307 GOODLETTE RD S","","NAPLES","FL","339406440","2024","336","336","0"
"Condominium Project","18","PR1P020646","MARINER'S COVE, A CONDO","WEST MARION AVENUE","","PUNTA GORDA","FL","33950","2024","100","100","0"
"Condominium Project","21","PR1S009165","MARINER'S COVE, A CONDO","307 GOODLETTE RD S","","NAPLES","FL","339406440","2023","336","336","0"
"Condominium Project","18","PR1P020646","MARINER'S COVE, A CONDO","WEST MARION AVENUE","","PUNTA GORDA","FL","33950","2026","100","100","0"
"Condominium Project","21","PR1S009165","MARINER'S COVE, A CONDO","307 GOODLETTE RD S","","NAPLES","FL","339406440","2022","336","369.6","0"
"Condominium Project","18","PR1P020646","MARINER'S COVE, A CONDO","WEST MARION AVENUE","","PUNTA GORDA","FL","33950","2022","100","100","0"
"Condominium Project","18","PR1P020646","MARINER'S COVE, A CONDO","WEST MARION AVENUE","","PUNTA GORDA","FL","33950","2023","100","100","0"
"Condominium Project","46","PR68875","MARINER'S COVE, A CONDO","TO BE ASSIGNED","","NORTH FORT MYERS","FL","33904","2022","80","80","0"
"Condominium Project","46","PR68875","MARINER'S COVE, A CONDO","TO BE ASSIGNED","","NORTH FORT MYERS","FL","33904","2023","80","80","0"
"Condominium Project","46","PR68875","MARINER'S COVE, A CONDO","TO BE ASSIGNED","","NORTH FORT MYERS","FL","33904","2024","80","80","0"
"Condominium Project","46","PR68875","MARINER'S COVE, A CONDO","TO BE ASSIGNED","","NORTH FORT MYERS","FL","33904","2025","80","80","0"
"Condominium Project","46","PR68875","MARINER'S COVE, A CONDO","TO BE ASSIGNED","","NORTH FORT MYERS","FL","33904","2026","80","80","0"
"Condominium Project","68","PR1S011188","MARINER'S INLET A CONDO","9042 MIDNIGHT PASS RD","","SARASOTA","FL","342422926","2025","32","32","0"
"Condominium Project","68","PR1S011188","MARINER'S INLET A CONDO","9042 MIDNIGHT PASS RD","","SARASOTA","FL","342422926","2026","32","32","0"
"Condominium Project","68","PR1S011188","MARINER'S INLET A CONDO","9042 MIDNIGHT PASS RD","","SARASOTA","FL","342422926","2024","32","32","0"
"Condominium Project","68","PR1S011188","MARINER'S INLET A CONDO","9042 MIDNIGHT PASS RD","","SARASOTA","FL","342422926","2023","32","32","0"
"Condominium Project","68","PR1S011188","MARINER'S INLET A CONDO","9042 MIDNIGHT PASS RD","","SARASOTA","FL","342422926","2022","32","32","0"
"Condominium Project","62","PR1S013447","MARINER'S LIGHT CONDO","16360 GULF BLVD","","REDINGTON BEACH","FL","337081542","2024","48","48","0"
"Condominium Project","62","PR1S013447","MARINER'S LIGHT CONDO","16360 GULF BLVD","","REDINGTON BEACH","FL","337081542","2023","48","48","0"
"Condominium Project","62","PR1S013447","MARINER'S LIGHT CONDO","16360 GULF BLVD","","REDINGTON BEACH","FL","337081542","2022","48","52.8","0"
"Condominium Project","62","PR1S013447","MARINER'S LIGHT CONDO","16360 GULF BLVD","","REDINGTON BEACH","FL","337081542","2025","48","0","52.8"
"Condominium Project","62","PR1S013447","MARINER'S LIGHT CONDO","16360 GULF BLVD","","REDINGTON BEACH","FL","337081542","2026","","",""
"Condominium Project","62","PR1S011153","MARINER'S PASS","62ND AVE. & 16TH AVE., NE","","ST. PETERSBURG","FL","33702","2025","532","532","0"
"Condominium Project","62","PR1S011153","MARINER'S PASS","62ND AVE. & 16TH AVE., NE","","ST. PETERSBURG","FL","33702","2026","532","532","0"
"Condominium Project","62","PR1S011153","MARINER'S PASS","62ND AVE. & 16TH AVE., NE","","ST. PETERSBURG","FL","33702","2024","532","532","0"
"Condominium Project","62","PR1S011153","MARINER'S PASS","62ND AVE. & 16TH AVE., NE","","ST. PETERSBURG","FL","33702","2022","532","532","0"
"Condominium Project","62","PR1S011153","MARINER'S PASS","62ND AVE. & 16TH AVE., NE","","ST. PETERSBURG","FL","33702","2023","532","532","0"
"Condominium Project","46","PR1P023582","MARINER'S PASS CONDO","CAPE COLE BLVD","","PUNTA GORDA","FL","33955","2024","160","160","0"
"Condominium Project","46","PR1P023582","MARINER'S PASS CONDO","CAPE COLE BLVD","","PUNTA GORDA","FL","33955","2022","160","160","0"
"Condominium Project","46","PR1P023582","MARINER'S PASS CONDO","CAPE COLE BLVD","","PUNTA GORDA","FL","33955","2023","160","160","0"
"Condominium Project","46","PR1P023582","MARINER'S PASS CONDO","CAPE COLE BLVD","","PUNTA GORDA","FL","33955","2026","160","160","0"
"Condominium Project","46","PR1P023582","MARINER'S PASS CONDO","CAPE COLE BLVD","","PUNTA GORDA","FL","33955","2025","160","160","0"
"Condominium Project","62","PR1S025529","MARINER'S POINTE OF INDIAN SHORES, A CONDO","19829 GULF BOULEVARD","","INDIAN SHORES","FL","33785","2023","120","120","0"
"Condominium Project","62","PR1S025529","MARINER'S POINTE OF INDIAN SHORES, A CONDO","19829 GULF BOULEVARD","","INDIAN SHORES","FL","33785","2022","120","120","0"
"Condominium Project","62","PR1S025529","MARINER'S POINTE OF INDIAN SHORES, A CONDO","19829 GULF BOULEVARD","","INDIAN SHORES","FL","33785","2026","120","120","0"
"Condominium Project","62","PR1S025529","MARINER'S POINTE OF INDIAN SHORES, A CONDO","19829 GULF BOULEVARD","","INDIAN SHORES","FL","33785","2025","120","120","0"
"Condominium Project","62","PR1S025529","MARINER'S POINTE OF INDIAN SHORES, A CONDO","19829 GULF BOULEVARD","","INDIAN SHORES","FL","33785","2024","120","120","0"
"Condominium Project","29","PR71566","MARINER'S VIEW CONDOS","304 AVENUE F SOUTH","","CARRABELLE","FL","32322","2022","72","72","0"
"Condominium Project","29","PR71566","MARINER'S VIEW CONDOS","304 AVENUE F SOUTH","","CARRABELLE","FL","32322","2023","72","72","0"
"Condominium Project","29","PR71566","MARINER'S VIEW CONDOS","304 AVENUE F SOUTH","","CARRABELLE","FL","32322","2024","72","72","0"
"Condominium Project","29","PR71566","MARINER'S VIEW CONDOS","304 AVENUE F SOUTH","","CARRABELLE","FL","32322","2025","72","72","0"
"Condominium Project","29","PR71566","MARINER'S VIEW CONDOS","304 AVENUE F SOUTH","","CARRABELLE","FL","32322","2026","72","72","0"
"Condominium Project","55","PR1S004041","MARINER'S WALK AMELIA ISLAND PLANTATION","6800 FIRST COAST HWY","","AMELIA ISLAND","FL","320345063","2025","120","120","0"
"Condominium Project","55","PR1S004041","MARINER'S WALK AMELIA ISLAND PLANTATION","6800 FIRST COAST HWY","","AMELIA ISLAND","FL","320345063","2024","120","120","0"
"Condominium Project","55","PR1S004041","MARINER'S WALK AMELIA ISLAND PLANTATION","6800 FIRST COAST HWY","","AMELIA ISLAND","FL","320345063","2026","","",""
"Condominium Project","55","PR1S004041","MARINER'S WALK AMELIA ISLAND PLANTATION","6800 FIRST COAST HWY","","AMELIA ISLAND","FL","320345063","2023","120","120","0"
"Condominium Project","55","PR1S004041","MARINER'S WALK AMELIA ISLAND PLANTATION","6800 FIRST COAST HWY","","AMELIA ISLAND","FL","320345063","2022","120","120","0"
"Condominium Project","61","PR1P010878","MARINER'S WAY AT NEW PORT RICHEY","SEA FOREST DRIVE","","NEW PORT RICHEY","FL","33552","2026","256","256","0"
"Condominium Project","61","PR1P010878","MARINER'S WAY AT NEW PORT RICHEY","SEA FOREST DRIVE","","NEW PORT RICHEY","FL","33552","2025","256","309.76","0"
"Condominium Project","61","PR1P010878","MARINER'S WAY AT NEW PORT RICHEY","SEA FOREST DRIVE","","NEW PORT RICHEY","FL","33552","2022","256","281.6","0"
"Condominium Project","61","PR1P010878","MARINER'S WAY AT NEW PORT RICHEY","SEA FOREST DRIVE","","NEW PORT RICHEY","FL","33552","2023","256","256","0"
"Condominium Project","61","PR1P010878","MARINER'S WAY AT NEW PORT RICHEY","SEA FOREST DRIVE","","NEW PORT RICHEY","FL","33552","2024","256","281.6","0"
"Condominium Project","27","PR1S018039","MARINER, THE","16335 PERDIDO KEY DR","","PENSACOLA","FL","325079356","2022","292","292","0"
"Condominium Project","27","PR1S018039","MARINER, THE","16335 PERDIDO KEY DR","","PENSACOLA","FL","325079356","2023","292","292","0"
"Condominium Project","27","PR1S018039","MARINER, THE","16335 PERDIDO KEY DR","","PENSACOLA","FL","325079356","2024","292","292","0"
"Condominium Project","27","PR1S018039","MARINER, THE","16335 PERDIDO KEY DR","","PENSACOLA","FL","325079356","2026","292","292","0"
"Condominium Project","27","PR1S018039","MARINER, THE","16335 PERDIDO KEY DR","","PENSACOLA","FL","325079356","2025","292","292","0"
"Condominium Project","74","PR1S004298","MARINERS BAY CONDO","2850 OCEAN SHORE BLVD","","ORMOND BEACH","FL","320742229","2022","104","138.42","0"
"Condominium Project","74","PR1S004298","MARINERS BAY CONDO","2850 OCEAN SHORE BLVD","","ORMOND BEACH","FL","320742229","2023","104","104","0"
"Condominium Project","74","PR1S004298","MARINERS BAY CONDO","2850 OCEAN SHORE BLVD","","ORMOND BEACH","FL","320742229","2024","104","114.4","0"
"Condominium Project","74","PR1S004298","MARINERS BAY CONDO","2850 OCEAN SHORE BLVD","","ORMOND BEACH","FL","320742229","2025","104","104","0"
"Condominium Project","74","PR1S004298","MARINERS BAY CONDO","2850 OCEAN SHORE BLVD","","ORMOND BEACH","FL","320742229","2026","104","104","0"
"Condominium Project","62","PR72624","MARINERS COVE LANDING CONDO","729 EAST GULF BLVD","","INDIAN ROCKS BEACH","FL","33785","2022","24","24","0"
"Condominium Project","62","PR72624","MARINERS COVE LANDING CONDO","729 EAST GULF BLVD","","INDIAN ROCKS BEACH","FL","33785","2023","24","24","0"
"Condominium Project","62","PR72624","MARINERS COVE LANDING CONDO","729 EAST GULF BLVD","","INDIAN ROCKS BEACH","FL","33785","2024","24","24","0"
"Condominium Project","62","PR72624","MARINERS COVE LANDING CONDO","729 EAST GULF BLVD","","INDIAN ROCKS BEACH","FL","33785","2025","24","24","0"
"Condominium Project","62","PR72624","MARINERS COVE LANDING CONDO","729 EAST GULF BLVD","","INDIAN ROCKS BEACH","FL","33785","2026","24","24","0"
"Condominium Project","51","PR1P002554","MARINERS COVE, A CONDO","P.O. 6165","","SARASOTA","FL","34278","2025","312","312","0"
"Condominium Project","51","PR1P002554","MARINERS COVE, A CONDO","P.O. 6165","","SARASOTA","FL","34278","2024","312","312","0"
"Condominium Project","51","PR1P002554","MARINERS COVE, A CONDO","P.O. 6165","","SARASOTA","FL","34278","2023","312","312","0"
"Condominium Project","51","PR1P002554","MARINERS COVE, A CONDO","P.O. 6165","","SARASOTA","FL","34278","2022","312","312","0"
"Condominium Project","51","PR1P002554","MARINERS COVE, A CONDO","P.O. 6165","","SARASOTA","FL","34278","2026","312","312","0"
"Condominium Project","21","PR75411","MARINERS PALM HARBOR CONDO","908 PANAMA COURT","","MARCO ISLAND","FL","34145","2022","28","28","0"
"Condominium Project","21","PR75411","MARINERS PALM HARBOR CONDO","908 PANAMA COURT","","MARCO ISLAND","FL","34145","2023","28","28","0"
"Condominium Project","21","PR75411","MARINERS PALM HARBOR CONDO","908 PANAMA COURT","","MARCO ISLAND","FL","34145","2024","28","28","0"
"Condominium Project","21","PR75411","MARINERS PALM HARBOR CONDO","908 PANAMA COURT","","MARCO ISLAND","FL","34145","2025","28","28","0"
"Condominium Project","21","PR75411","MARINERS PALM HARBOR CONDO","908 PANAMA COURT","","MARCO ISLAND","FL","34145","2026","28","28","0"
"Condominium Project","65","PR1S017508","MARINERS WATCH CONDO","1100 A1A N VILANO BEACH","","ST AUGUSTINE","FL","32084","2025","128","128","0"
"Condominium Project","65","PR1S017508","MARINERS WATCH CONDO","1100 A1A N VILANO BEACH","","ST AUGUSTINE","FL","32084","2026","128","128","0"
"Condominium Project","65","PR1S017508","MARINERS WATCH CONDO","1100 A1A N VILANO BEACH","","ST AUGUSTINE","FL","32084","2024","128","128","0"
"Condominium Project","65","PR1S017508","MARINERS WATCH CONDO","1100 A1A N VILANO BEACH","","ST AUGUSTINE","FL","32084","2023","128","140.8","0"
"Condominium Project","65","PR1S017508","MARINERS WATCH CONDO","1100 A1A N VILANO BEACH","","ST AUGUSTINE","FL","32084","2022","128","128","0"
"Condominium Project","16","PR1S008166","MARINERS WAY, A CONDO","2707 NE 14TH ST","","POMPANO BEACH","FL","330623572","2026","112","112","0"
"Condominium Project","16","PR1S008166","MARINERS WAY, A CONDO","2707 NE 14TH ST","","POMPANO BEACH","FL","330623572","2025","112","112","0"
"Condominium Project","16","PR1S008166","MARINERS WAY, A CONDO","2707 NE 14TH ST","","POMPANO BEACH","FL","330623572","2024","112","112","0"
"Condominium Project","16","PR1S008166","MARINERS WAY, A CONDO","2707 NE 14TH ST","","POMPANO BEACH","FL","330623572","2022","112","135.52","0"
"Condominium Project","16","PR1S008166","MARINERS WAY, A CONDO","2707 NE 14TH ST","","POMPANO BEACH","FL","330623572","2023","112","112","0"
"Condominium Project","52","PR72159","MARION REFLECTIONS, A CONDO","2800 BLOCK OF 7TH STREET","","OCALA","FL","34470","2022","176","176","0"
"Condominium Project","52","PR72159","MARION REFLECTIONS, A CONDO","2800 BLOCK OF 7TH STREET","","OCALA","FL","34470","2023","176","176","0"
"Condominium Project","52","PR72159","MARION REFLECTIONS, A CONDO","2800 BLOCK OF 7TH STREET","","OCALA","FL","34470","2024","176","176","0"
"Condominium Project","52","PR72159","MARION REFLECTIONS, A CONDO","2800 BLOCK OF 7TH STREET","","OCALA","FL","34470","2025","176","176","0"
"Condominium Project","52","PR72159","MARION REFLECTIONS, A CONDO","2800 BLOCK OF 7TH STREET","","OCALA","FL","34470","2026","176","176","0"
"Condominium Project","52","PR1S001273","MARION SPRINGS CONDO","3541 NE FT KING","","OCALA","FL","34470","2024","464","510.4","0"
"Condominium Project","52","PR1S001273","MARION SPRINGS CONDO","3541 NE FT KING","","OCALA","FL","34470","2023","464","510.4","0"
"Condominium Project","52","PR1S001273","MARION SPRINGS CONDO","3541 NE FT KING","","OCALA","FL","34470","2026","464","974.4","-510.4"
"Condominium Project","52","PR1S001273","MARION SPRINGS CONDO","3541 NE FT KING","","OCALA","FL","34470","2025","464","0","510.4"
"Condominium Project","52","PR1S001273","MARION SPRINGS CONDO","3541 NE FT KING","","OCALA","FL","34470","2022","464","464","0"
"Condominium Project","21","PR69776","MARIPOSA AT WHIPPOORWILL, A CONDO","WHIPPOORWILL LN & MARIPOSA CIR","","NAPLES","FL","34105","2022","720","720","0"
